Year,FIPS,Confirmed,Probable,Total
2016,55039,12.0,17.0,29.0
2016,55041,3.0,3.0,6.0
2016,55043,20.0,3.0,23.0
2016,55045,14.0,0.0,14.0
2016,55047,9.0,4.0,13.0
2016,55049,11.0,6.0,17.0
2016,55053,13.0,14.0,27.0
2016,55055,11.0,1.0,12.0
2016,55057,28.0,27.0,55.0
2016,55059,5.0,5.0,10.0
2016,55061,3.0,2.0,5.0
2016,55063,32.0,26.0,58.0
2016,55067,7.0,7.0,14.0
2016,55069,30.0,10.0,40.0
2016,55071,8.0,8.0,16.0
2016,55073,91.0,11.0,102.0
2016,55075,25.0,31.0,56.0
2016,55077,21.0,18.0,39.0
2016,55078,9.0,2.0,11.0
2016,55079,26.0,11.0,37.0
2016,55081,26.0,7.0,33.0
2016,55083,21.0,14.0,35.0
2016,55085,43.0,18.0,61.0
2016,55087,18.0,9.0,27.0
2016,55089,7.0,4.0,11.0
2016,55093,22.0,18.0,40.0
2016,55095,17.0,16.0,33.0
2016,55097,34.0,28.0,62.0
2016,55099,27.0,4.0,31.0
2016,55101,10.0,3.0,13.0
2016,55103,19.0,21.0,40.0
2016,55105,7.0,4.0,11.0
2016,55107,10.0,5.0,15.0
2016,55109,29.0,20.0,49.0
2016,55111,51.0,47.0,98.0
2016,55113,18.0,15.0,33.0
2016,55115,27.0,6.0,33.0
2016,55117,4.0,1.0,5.0
2016,55119,11.0,8.0,19.0
2016,55121,16.0,9.0,25.0
2016,55123,21.0,33.0,54.0
2016,55125,16.0,8.0,24.0
2016,55127,33.0,8.0,41.0
2016,55129,29.0,18.0,47.0
2016,55131,16.0,10.0,26.0
2016,55133,46.0,7.0,53.0
2016,55135,20.0,10.0,30.0
2016,55137,19.0,8.0,27.0
2016,55139,6.0,5.0,11.0
2016,55141,40.0,7.0,47.0
2017,02020,4.0,2.0,6.0
2017,04013,11.0,3.0,14.0
2017,06001,10.0,3.0,13.0
2017,06013,9.0,1.0,10.0
2017,06073,2.0,3.0,5.0
2017,06075,7.0,11.0,18.0
2017,06085,8.0,15.0,23.0
2017,06087,15.0,4.0,19.0
2017,06097,8.0,8.0,16.0
2017,09001,274.0,144.0,418.0
2017,09003,200.0,82.0,282.0
2017,09005,141.0,80.0,221.0
2017,09007,108.0,55.0,163.0
2017,09009,261.0,114.0,375.0
2017,09011,171.0,98.0,269.0
2017,09013,97.0,36.0,133.0
2017,09015,87.0,35.0,122.0
2017,10001,79.0,26.0,105.0
2017,10003,210.0,102.0,312.0
2017,10005,101.0,45.0,146.0
2017,11001,62.0,22.0,84.0
2017,12011,10.0,2.0,12.0
2017,12021,1.0,4.0,5.0
2017,12057,9.0,2.0,11.0
2017,12071,5.0,4.0,9.0
2017,12081,7.0,5.0,12.0
2017,12083,7.0,4.0,11.0
2017,12085,7.0,2.0,9.0
2017,12086,11.0,10.0,21.0
2017,12091,3.0,4.0,7.0
2017,12095,4.0,4.0,8.0
2017,12097,4.0,2.0,6.0
2017,12099,11.0,4.0,15.0
2017,12103,8.0,9.0,17.0
2017,12115,3.0,2.0,5.0
2017,17007,2.0,3.0,5.0
2017,17031,52.0,25.0,77.0
2017,17043,36.0,0.0,36.0
2017,17085,7.0,0.0,7.0
2017,17089,9.0,0.0,9.0
2017,17097,28.0,7.0,35.0
2017,17111,23.0,7.0,30.0
2017,17141,4.0,1.0,5.0
2017,17197,18.0,2.0,20.0
2017,18089,5.0,3.0,8.0
2017,18091,9.0,3.0,12.0
2017,18097,5.0,2.0,7.0
2017,18099,4.0,2.0,6.0
2017,18127,12.0,7.0,19.0
2017,18141,14.0,11.0,25.0
2017,18167,5.0,0.0,5.0
2017,19011,3.0,2.0,5.0
2017,19043,4.0,12.0,16.0
2017,19061,18.0,18.0,36.0
2017,19103,16.0,27.0,43.0
2017,19113,13.0,20.0,33.0
2017,19153,6.0,15.0,21.0
2017,19163,5.0,9.0,14.0
2017,19169,4.0,1.0,5.0
2017,19191,4.0,4.0,8.0
2017,20091,3.0,2.0,5.0
2017,23001,56.0,40.0,96.0
2017,23003,7.0,1.0,8.0
2017,23005,229.0,90.0,319.0
2017,23007,19.0,5.0,24.0
2017,23009,172.0,32.0,204.0
2017,23011,220.0,46.0,266.0
2017,23013,110.0,35.0,145.0
2017,23015,56.0,18.0,74.0
2017,23017,41.0,17.0,58.0
2017,23019,95.0,33.0,128.0
2017,23021,7.0,1.0,8.0
2017,23023,45.0,16.0,61.0
2017,23025,75.0,15.0,90.0
2017,23027,119.0,23.0,142.0
2017,23029,27.0,5.0,32.0
2017,23031,146.0,49.0,195.0
2017,24001,56.0,30.0,86.0
2017,24003,88.0,38.0,126.0
2017,24005,123.0,89.0,212.0
2017,24009,57.0,19.0,76.0
2017,24011,14.0,7.0,21.0
2017,24013,113.0,60.0,173.0
2017,24015,39.0,24.0,63.0
2017,24017,16.0,7.0,23.0
2017,24019,10.0,3.0,13.0
2017,24021,94.0,51.0,145.0
2017,24023,5.0,6.0,11.0
2017,24025,99.0,61.0,160.0
2017,24027,110.0,40.0,150.0
2017,24029,8.0,4.0,12.0
2017,24031,136.0,74.0,210.0
2017,24033,42.0,88.0,130.0
2017,24035,32.0,15.0,47.0
2017,24037,35.0,30.0,65.0
2017,24039,7.0,2.0,9.0
2017,24041,13.0,15.0,28.0
2017,24043,59.0,6.0,65.0
2017,24045,15.0,14.0,29.0
2017,24510,19.0,14.0,33.0
2017,25001,15.0,0.0,15.0
2017,25005,35.0,3.0,38.0
2017,25007,9.0,0.0,9.0
2017,25009,20.0,2.0,22.0
2017,25013,11.0,0.0,11.0
2017,25015,13.0,0.0,13.0
2017,25017,53.0,6.0,59.0
2017,25021,48.0,13.0,61.0
2017,25023,40.0,7.0,47.0
2017,25025,46.0,55.0,101.0
2017,25027,11.0,2.0,13.0
2017,26005,6.0,2.0,8.0
2017,26021,21.0,7.0,28.0
2017,26043,41.0,16.0,57.0
2017,26061,6.0,2.0,8.0
2017,26065,10.0,3.0,13.0
2017,26067,3.0,2.0,5.0
2017,26077,13.0,8.0,21.0
2017,26081,16.0,5.0,21.0
2017,26099,5.0,0.0,5.0
2017,26101,5.0,1.0,6.0
2017,26109,9.0,11.0,20.0
2017,26121,2.0,3.0,5.0
2017,26125,4.0,1.0,5.0
2017,26139,7.0,4.0,11.0
2017,26161,5.0,3.0,8.0
2017,26163,3.0,8.0,11.0
2017,27001,12.0,17.0,29.0
2017,27003,127.0,46.0,173.0
2017,27005,31.0,20.0,51.0
2017,27007,29.0,25.0,54.0
2017,27009,10.0,2.0,12.0
2017,27013,9.0,2.0,11.0
2017,27017,23.0,21.0,44.0
2017,27019,7.0,9.0,16.0
2017,27021,32.0,54.0,86.0
2017,27025,19.0,12.0,31.0
2017,27027,7.0,2.0,9.0
2017,27029,4.0,1.0,5.0
2017,27035,47.0,103.0,150.0
2017,27037,91.0,45.0,136.0
2017,27041,7.0,4.0,11.0
2017,27045,9.0,7.0,16.0
2017,27049,17.0,9.0,26.0
2017,27053,185.0,107.0,292.0
2017,27055,6.0,3.0,9.0
2017,27057,25.0,25.0,50.0
2017,27059,17.0,10.0,27.0
2017,27061,29.0,23.0,52.0
2017,27065,6.0,7.0,13.0
2017,27067,10.0,8.0,18.0
2017,27075,4.0,3.0,7.0
2017,27085,3.0,2.0,5.0
2017,27087,2.0,4.0,6.0
2017,27095,8.0,7.0,15.0
2017,27097,21.0,12.0,33.0
2017,27099,4.0,3.0,7.0
2017,27103,6.0,1.0,7.0
2017,27109,25.0,9.0,34.0
2017,27111,31.0,17.0,48.0
2017,27115,29.0,35.0,64.0
2017,27119,3.0,4.0,7.0
2017,27121,3.0,2.0,5.0
2017,27123,133.0,53.0,186.0
2017,27131,5.0,2.0,7.0
2017,27137,73.0,41.0,114.0
2017,27139,26.0,10.0,36.0
2017,27141,50.0,26.0,76.0
2017,27145,33.0,16.0,49.0
2017,27147,4.0,1.0,5.0
2017,27153,9.0,9.0,18.0
2017,27157,3.0,2.0,5.0
2017,27159,2.0,8.0,10.0
2017,27163,105.0,37.0,142.0
2017,27169,13.0,12.0,25.0
2017,27171,20.0,10.0,30.0
2017,32003,5.0,7.0,12.0
2017,33001,38.0,23.0,61.0
2017,33003,56.0,12.0,68.0
2017,33005,33.0,19.0,52.0
2017,33007,6.0,0.0,6.0
2017,33009,49.0,15.0,64.0
2017,33011,231.0,143.0,374.0
2017,33013,167.0,53.0,220.0
2017,33015,216.0,101.0,317.0
2017,33017,86.0,27.0,113.0
2017,33019,31.0,10.0,41.0
2017,34001,35.0,31.0,66.0
2017,34003,185.0,118.0,303.0
2017,34005,154.0,73.0,227.0
2017,34007,122.0,37.0,159.0
2017,34009,18.0,4.0,22.0
2017,34011,65.0,34.0,99.0
2017,34013,150.0,57.0,207.0
2017,34015,103.0,21.0,124.0
2017,34017,62.0,10.0,72.0
2017,34019,334.0,110.0,444.0
2017,34021,169.0,53.0,222.0
2017,34023,235.0,86.0,321.0
2017,34025,349.0,201.0,550.0
2017,34027,460.0,189.0,649.0
2017,34029,254.0,48.0,302.0
2017,34031,121.0,44.0,165.0
2017,34033,30.0,15.0,45.0
2017,34035,220.0,60.0,280.0
2017,34037,275.0,56.0,331.0
2017,34039,95.0,15.0,110.0
2017,34041,192.0,201.0,393.0
2017,36001,77.0,78.0,155.0
2017,36003,11.0,3.0,14.0
2017,36005,29.0,18.0,47.0
2017,36007,68.0,32.0,100.0
2017,36009,23.0,6.0,29.0
2017,36011,16.0,4.0,20.0
2017,36015,89.0,26.0,115.0
2017,36017,87.0,40.0,127.0
2017,36019,44.0,11.0,55.0
2017,36021,123.0,114.0,237.0
2017,36023,38.0,8.0,46.0
2017,36025,73.0,51.0,124.0
2017,36027,110.0,84.0,194.0
2017,36029,61.0,28.0,89.0
2017,36031,40.0,21.0,61.0
2017,36033,33.0,8.0,41.0
2017,36035,25.0,15.0,40.0
2017,36037,5.0,1.0,6.0
2017,36039,102.0,50.0,152.0
2017,36043,46.0,2.0,48.0
2017,36045,17.0,2.0,19.0
2017,36047,215.0,166.0,381.0
2017,36049,14.0,5.0,19.0
2017,36051,14.0,0.0,14.0
2017,36053,55.0,12.0,67.0
2017,36055,75.0,10.0,85.0
2017,36057,37.0,5.0,42.0
2017,36059,20.0,10.0,30.0
2017,36061,194.0,189.0,383.0
2017,36063,6.0,1.0,7.0
2017,36065,15.0,5.0,20.0
2017,36067,63.0,3.0,66.0
2017,36069,61.0,1.0,62.0
2017,36071,98.0,60.0,158.0
2017,36075,99.0,26.0,125.0
2017,36077,82.0,6.0,88.0
2017,36079,73.0,56.0,129.0
2017,36081,83.0,66.0,149.0
2017,36083,119.0,107.0,226.0
2017,36085,75.0,48.0,123.0
2017,36087,41.0,8.0,49.0
2017,36089,84.0,9.0,93.0
2017,36091,102.0,19.0,121.0
2017,36093,18.0,11.0,29.0
2017,36095,39.0,20.0,59.0
2017,36097,41.0,5.0,46.0
2017,36099,14.0,4.0,18.0
2017,36101,79.0,26.0,105.0
2017,36103,137.0,65.0,202.0
2017,36105,12.0,3.0,15.0
2017,36107,25.0,5.0,30.0
2017,36109,60.0,12.0,72.0
2017,36111,129.0,50.0,179.0
2017,36113,13.0,1.0,14.0
2017,36115,34.0,2.0,36.0
2017,36117,18.0,3.0,21.0
2017,36119,87.0,21.0,108.0
2017,36123,46.0,10.0,56.0
2017,37005,5.0,5.0,10.0
2017,37009,2.0,6.0,8.0
2017,37021,9.0,11.0,20.0
2017,37049,0.0,5.0,5.0
2017,37055,1.0,4.0,5.0
2017,37067,1.0,8.0,9.0
2017,37071,2.0,3.0,5.0
2017,37081,6.0,2.0,8.0
2017,37097,4.0,7.0,11.0
2017,37119,4.0,15.0,19.0
2017,37135,1.0,5.0,6.0
2017,37147,0.0,9.0,9.0
2017,37151,0.0,6.0,6.0
2017,37157,2.0,4.0,6.0
2017,37159,2.0,4.0,6.0
2017,37171,1.0,4.0,5.0
2017,37179,1.0,4.0,5.0
2017,37183,4.0,39.0,43.0
2017,37189,3.0,4.0,7.0
2017,37193,1.0,6.0,7.0
2017,38015,0.0,5.0,5.0
2017,38017,5.0,13.0,18.0
2017,38035,4.0,6.0,10.0
2017,39013,21.0,2.0,23.0
2017,39019,5.0,0.0,5.0
2017,39029,4.0,1.0,5.0
2017,39031,5.0,0.0,5.0
2017,39035,13.0,6.0,19.0
2017,39045,10.0,2.0,12.0
2017,39049,14.0,2.0,16.0
2017,39059,5.0,0.0,5.0
2017,39061,8.0,5.0,13.0
2017,39067,28.0,2.0,30.0
2017,39075,6.0,2.0,8.0
2017,39081,13.0,1.0,14.0
2017,39089,7.0,0.0,7.0
2017,39099,4.0,1.0,5.0
2017,39113,3.0,5.0,8.0
2017,39151,11.0,0.0,11.0
2017,39153,13.0,0.0,13.0
2017,39155,5.0,0.0,5.0
2017,39157,6.0,0.0,6.0
2017,41005,4.0,11.0,15.0
2017,41033,1.0,9.0,10.0
2017,41051,3.0,12.0,15.0
2017,42001,125.0,19.0,144.0
2017,42003,374.0,58.0,432.0
2017,42005,145.0,70.0,215.0
2017,42007,191.0,20.0,211.0
2017,42009,126.0,49.0,175.0
2017,42011,83.0,59.0,142.0
2017,42013,115.0,52.0,167.0
2017,42015,192.0,53.0,245.0
2017,42017,429.0,134.0,563.0
2017,42019,512.0,146.0,658.0
2017,42021,134.0,39.0,173.0
2017,42023,13.0,9.0,22.0
2017,42025,61.0,13.0,74.0
2017,42027,109.0,70.0,179.0
2017,42029,459.0,169.0,628.0
2017,42031,149.0,49.0,198.0
2017,42033,212.0,111.0,323.0
2017,42035,21.0,7.0,28.0
2017,42037,36.0,15.0,51.0
2017,42039,71.0,14.0,85.0
2017,42041,188.0,50.0,238.0
2017,42043,191.0,49.0,240.0
2017,42045,259.0,130.0,389.0
2017,42047,55.0,35.0,90.0
2017,42049,111.0,10.0,121.0
2017,42051,97.0,33.0,130.0
2017,42053,25.0,5.0,30.0
2017,42055,89.0,20.0,109.0
2017,42057,28.0,6.0,34.0
2017,42059,26.0,3.0,29.0
2017,42061,88.0,55.0,143.0
2017,42063,139.0,44.0,183.0
2017,42065,229.0,61.0,290.0
2017,42067,24.0,10.0,34.0
2017,42069,113.0,13.0,126.0
2017,42071,447.0,117.0,564.0
2017,42073,78.0,4.0,82.0
2017,42075,124.0,36.0,160.0
2017,42077,240.0,56.0,296.0
2017,42079,151.0,31.0,182.0
2017,42081,60.0,11.0,71.0
2017,42083,99.0,28.0,127.0
2017,42085,54.0,21.0,75.0
2017,42087,84.0,20.0,104.0
2017,42089,122.0,53.0,175.0
2017,42091,395.0,137.0,532.0
2017,42093,14.0,0.0,14.0
2017,42095,133.0,45.0,178.0
2017,42097,48.0,0.0,48.0
2017,42099,92.0,14.0,106.0
2017,42101,157.0,40.0,197.0
2017,42103,65.0,27.0,92.0
2017,42105,35.0,13.0,48.0
2017,42107,41.0,20.0,61.0
2017,42109,45.0,2.0,47.0
2017,42111,51.0,9.0,60.0
2017,42113,9.0,9.0,18.0
2017,42115,117.0,12.0,129.0
2017,42117,75.0,10.0,85.0
2017,42119,41.0,7.0,48.0
2017,42121,123.0,24.0,147.0
2017,42123,35.0,18.0,53.0
2017,42125,149.0,23.0,172.0
2017,42127,100.0,13.0,113.0
2017,42129,430.0,77.0,507.0
2017,42131,87.0,12.0,99.0
2017,42133,330.0,81.0,411.0
2017,44001,73.0,30.0,103.0
2017,44003,68.0,76.0,144.0
2017,44005,67.0,69.0,136.0
2017,44007,255.0,224.0,479.0
2017,44009,132.0,138.0,270.0
2017,47037,2.0,3.0,5.0
2017,48201,5.0,2.0,7.0
2017,50001,54.0,37.0,91.0
2017,50003,83.0,57.0,140.0
2017,50005,10.0,3.0,13.0
2017,50007,133.0,51.0,184.0
2017,50011,33.0,10.0,43.0
2017,50013,8.0,6.0,14.0
2017,50015,14.0,6.0,20.0
2017,50017,15.0,8.0,23.0
2017,50021,86.0,118.0,204.0
2017,50023,38.0,22.0,60.0
2017,50025,74.0,50.0,124.0
2017,50027,90.0,76.0,166.0
2017,51001,3.0,4.0,7.0
2017,51003,17.0,25.0,42.0
2017,51015,38.0,12.0,50.0
2017,51019,4.0,2.0,6.0
2017,51035,44.0,34.0,78.0
2017,51041,14.0,6.0,20.0
2017,51043,5.0,4.0,9.0
2017,51047,3.0,11.0,14.0
2017,51053,1.0,4.0,5.0
2017,51059,110.0,65.0,175.0
2017,51061,15.0,16.0,31.0
2017,51063,37.0,15.0,52.0
2017,51065,5.0,0.0,5.0
2017,51069,37.0,19.0,56.0
2017,51071,10.0,1.0,11.0
2017,51077,12.0,9.0,21.0
2017,51085,4.0,4.0,8.0
2017,51087,7.0,5.0,12.0
2017,51099,1.0,4.0,5.0
2017,51107,123.0,95.0,218.0
2017,51109,3.0,4.0,7.0
2017,51121,42.0,11.0,53.0
2017,51125,3.0,4.0,7.0
2017,51137,5.0,1.0,6.0
2017,51139,10.0,1.0,11.0
2017,51141,4.0,1.0,5.0
2017,51153,41.0,25.0,66.0
2017,51155,31.0,5.0,36.0
2017,51157,2.0,3.0,5.0
2017,51161,9.0,9.0,18.0
2017,51163,8.0,0.0,8.0
2017,51165,17.0,15.0,32.0
2017,51171,13.0,6.0,19.0
2017,51173,1.0,4.0,5.0
2017,51177,5.0,2.0,7.0
2017,51179,9.0,8.0,17.0
2017,51187,7.0,13.0,20.0
2017,51197,36.0,4.0,40.0
2017,51510,14.0,4.0,18.0
2017,51540,5.0,14.0,19.0
2017,51640,14.0,14.0,28.0
2017,51660,5.0,1.0,6.0
2017,51680,5.0,2.0,7.0
2017,51683,1.0,5.0,6.0
2017,51700,5.0,1.0,6.0
2017,51750,9.0,4.0,13.0
2017,51760,12.0,6.0,18.0
2017,51770,32.0,18.0,50.0
2017,51775,5.0,3.0,8.0
2017,51790,13.0,1.0,14.0
2017,51810,8.0,6.0,14.0
2017,51840,5.0,4.0,9.0
2017,53033,11.0,6.0,17.0
2017,54001,15.0,1.0,16.0
2017,54003,50.0,13.0,63.0
2017,54007,5.0,1.0,6.0
2017,54009,19.0,5.0,24.0
2017,54013,5.0,0.0,5.0
2017,54025,16.0,6.0,22.0
2017,54027,23.0,12.0,35.0
2017,54029,37.0,13.0,50.0
2017,54031,8.0,4.0,12.0
2017,54033,17.0,1.0,18.0
2017,54037,18.0,11.0,29.0
2017,54039,14.0,6.0,20.0
2017,54041,6.0,0.0,6.0
2017,54049,12.0,1.0,13.0
2017,54051,11.0,1.0,12.0
2017,54055,4.0,4.0,8.0
2017,54057,18.0,4.0,22.0
2017,54061,21.0,0.0,21.0
2017,54063,12.0,1.0,13.0
2017,54065,21.0,7.0,28.0
2017,54069,11.0,9.0,20.0
2017,54071,3.0,3.0,6.0
2017,54077,6.0,6.0,12.0
2017,54083,5.0,0.0,5.0
2017,54087,4.0,2.0,6.0
2017,54089,7.0,1.0,8.0
2017,54091,5.0,2.0,7.0
2017,54097,16.0,4.0,20.0
2017,54103,6.0,3.0,9.0
2017,54107,12.0,5.0,17.0
2017,55001,31.0,26.0,57.0
2017,55003,3.0,3.0,6.0
2017,55005,39.0,23.0,62.0
2017,55007,18.0,4.0,22.0
2017,55009,54.0,56.0,110.0
2017,55011,6.0,5.0,11.0
2017,55013,22.0,24.0,46.0
2017,55015,5.0,2.0,7.0
2017,55017,46.0,6.0,52.0
2017,55019,9.0,3.0,12.0
2017,55021,28.0,32.0,60.0
2017,55023,8.0,6.0,14.0
2017,55025,117.0,61.0,178.0
2017,55027,18.0,5.0,23.0
2017,55029,26.0,2.0,28.0
2017,55031,31.0,37.0,68.0
2017,55033,38.0,12.0,50.0
2017,55035,49.0,11.0,60.0
2017,55037,11.0,3.0,14.0
2017,55039,7.0,24.0,31.0
2017,55043,18.0,13.0,31.0
2017,55045,9.0,2.0,11.0
2017,55047,9.0,10.0,19.0
2017,55049,7.0,8.0,15.0
2017,55053,16.0,27.0,43.0
2017,55055,13.0,10.0,23.0
2017,55057,21.0,43.0,64.0
2017,55059,6.0,9.0,15.0
2017,55061,5.0,7.0,12.0
2017,55063,20.0,21.0,41.0
2017,55067,8.0,5.0,13.0
2017,55069,32.0,9.0,41.0
2017,55071,5.0,1.0,6.0
2017,55073,82.0,10.0,92.0
2017,55075,41.0,75.0,116.0
2017,55077,38.0,38.0,76.0
2017,55078,8.0,1.0,9.0
2017,55079,40.0,12.0,52.0
2017,55081,25.0,26.0,51.0
2017,55083,32.0,31.0,63.0
2017,55085,45.0,21.0,66.0
2017,55087,22.0,21.0,43.0
2017,55089,14.0,7.0,21.0
2017,55093,22.0,21.0,43.0
2017,55095,46.0,32.0,78.0
2017,55097,56.0,25.0,81.0
2017,55099,13.0,3.0,16.0
2017,55101,17.0,12.0,29.0
2017,55103,19.0,31.0,50.0
2017,55105,10.0,7.0,17.0
2017,55107,7.0,2.0,9.0
2017,55109,47.0,9.0,56.0
2017,55111,40.0,58.0,98.0
2017,55113,12.0,10.0,22.0
2017,55115,30.0,18.0,48.0
2017,55117,7.0,1.0,8.0
2017,55119,14.0,10.0,24.0
2017,55121,13.0,11.0,24.0
2017,55123,23.0,45.0,68.0
2017,55125,23.0,7.0,30.0
2017,55127,11.0,6.0,17.0
2017,55129,51.0,13.0,64.0
2017,55131,22.0,30.0,52.0
2017,55133,81.0,24.0,105.0
2017,55135,54.0,31.0,85.0
2017,55137,20.0,16.0,36.0
2017,55139,21.0,12.0,33.0
2017,55141,45.0,14.0,59.0
2018,01089,6.0,1.0,7.0
2018,06013,5.0,1.0,6.0
2018,06065,1.0,4.0,5.0
2018,06073,3.0,2.0,5.0
2018,06075,13.0,3.0,16.0
2018,06083,3.0,2.0,5.0
2018,06085,3.0,3.0,6.0
2018,06087,7.0,2.0,9.0
2018,06097,6.0,5.0,11.0
2018,06099,2.0,4.0,6.0
2018,09001,183.0,106.0,289.0
2018,09003,154.0,63.0,217.0
2018,09005,84.0,46.0,130.0
2018,09007,107.0,93.0,200.0
2018,09009,221.0,112.0,333.0
2018,09011,287.0,100.0,387.0
2018,09013,102.0,36.0,138.0
2018,09015,119.0,30.0,149.0
2018,10001,72.0,3.0,75.0
2018,10003,278.0,7.0,285.0
2018,10005,124.0,3.0,127.0
2018,11001,57.0,22.0,79.0
2018,12009,4.0,1.0,5.0
2018,12031,3.0,2.0,5.0
2018,12057,4.0,3.0,7.0
2018,12069,2.0,4.0,6.0
2018,12071,3.0,3.0,6.0
2018,12086,4.0,1.0,5.0
2018,12095,5.0,0.0,5.0
2018,12097,2.0,4.0,6.0
2018,12099,7.0,8.0,15.0
2018,12103,9.0,3.0,12.0
2018,12109,0.0,6.0,6.0
2018,12115,4.0,3.0,7.0
2018,17031,44.0,13.0,57.0
2018,17043,26.0,1.0,27.0
2018,17085,3.0,2.0,5.0
2018,17089,7.0,4.0,11.0
2018,17091,5.0,0.0,5.0
2018,17097,33.0,6.0,39.0
2018,17111,17.0,12.0,29.0
2018,17161,2.0,4.0,6.0
2018,17177,3.0,2.0,5.0
2018,17197,9.0,2.0,11.0
2018,17201,4.0,2.0,6.0
2018,18049,3.0,2.0,5.0
2018,18057,1.0,4.0,5.0
2018,18089,8.0,6.0,14.0
2018,18091,6.0,5.0,11.0
2018,18097,1.0,4.0,5.0
2018,18099,2.0,3.0,5.0
2018,18127,6.0,14.0,20.0
2018,18141,13.0,8.0,21.0
2018,19005,2.0,7.0,9.0
2018,19011,4.0,1.0,5.0
2018,19043,1.0,6.0,7.0
2018,19061,11.0,22.0,33.0
2018,19103,25.0,33.0,58.0
2018,19113,16.0,31.0,47.0
2018,19139,1.0,6.0,7.0
2018,19153,6.0,5.0,11.0
2018,19163,3.0,8.0,11.0
2018,19187,3.0,2.0,5.0
2018,19191,3.0,6.0,9.0
2018,23001,53.0,15.0,68.0
2018,23005,222.0,62.0,284.0
2018,23007,11.0,2.0,13.0
2018,23009,143.0,31.0,174.0
2018,23011,147.0,34.0,181.0
2018,23013,72.0,32.0,104.0
2018,23015,47.0,15.0,62.0
2018,23017,39.0,8.0,47.0
2018,23019,58.0,19.0,77.0
2018,23023,38.0,9.0,47.0
2018,23025,38.0,7.0,45.0
2018,23027,65.0,13.0,78.0
2018,23029,12.0,3.0,15.0
2018,23031,157.0,44.0,201.0
2018,24001,60.0,25.0,85.0
2018,24003,50.0,40.0,90.0
2018,24005,110.0,66.0,176.0
2018,24009,88.0,15.0,103.0
2018,24013,90.0,57.0,147.0
2018,24015,43.0,22.0,65.0
2018,24017,2.0,3.0,5.0
2018,24021,60.0,50.0,110.0
2018,24023,11.0,3.0,14.0
2018,24025,91.0,65.0,156.0
2018,24027,72.0,35.0,107.0
2018,24029,3.0,2.0,5.0
2018,24031,102.0,33.0,135.0
2018,24033,9.0,7.0,16.0
2018,24035,22.0,8.0,30.0
2018,24037,16.0,14.0,30.0
2018,24041,9.0,3.0,12.0
2018,24043,23.0,13.0,36.0
2018,24045,7.0,4.0,11.0
2018,24510,15.0,14.0,29.0
2018,25025,9.0,2.0,11.0
2018,26015,4.0,1.0,5.0
2018,26021,17.0,8.0,25.0
2018,26025,5.0,1.0,6.0
2018,26027,8.0,2.0,10.0
2018,26043,28.0,4.0,32.0
2018,26061,5.0,1.0,6.0
2018,26077,27.0,11.0,38.0
2018,26081,6.0,4.0,10.0
2018,26099,7.0,1.0,8.0
2018,26101,6.0,0.0,6.0
2018,26103,4.0,5.0,9.0
2018,26109,6.0,6.0,12.0
2018,26125,7.0,7.0,14.0
2018,26139,4.0,4.0,8.0
2018,26161,8.0,1.0,9.0
2018,26163,5.0,0.0,5.0
2018,27001,8.0,10.0,18.0
2018,27003,61.0,33.0,94.0
2018,27005,20.0,14.0,34.0
2018,27007,20.0,15.0,35.0
2018,27009,5.0,2.0,7.0
2018,27013,3.0,2.0,5.0
2018,27017,18.0,15.0,33.0
2018,27019,5.0,7.0,12.0
2018,27021,24.0,29.0,53.0
2018,27025,15.0,10.0,25.0
2018,27027,7.0,1.0,8.0
2018,27029,6.0,2.0,8.0
2018,27035,43.0,41.0,84.0
2018,27037,55.0,18.0,73.0
2018,27045,5.0,5.0,10.0
2018,27049,13.0,6.0,19.0
2018,27053,126.0,61.0,187.0
2018,27055,7.0,4.0,11.0
2018,27057,19.0,22.0,41.0
2018,27059,7.0,7.0,14.0
2018,27061,41.0,21.0,62.0
2018,27065,8.0,5.0,13.0
2018,27067,5.0,4.0,9.0
2018,27075,14.0,0.0,14.0
2018,27085,4.0,2.0,6.0
2018,27089,5.0,1.0,6.0
2018,27093,3.0,2.0,5.0
2018,27095,8.0,6.0,14.0
2018,27097,4.0,7.0,11.0
2018,27109,18.0,8.0,26.0
2018,27111,12.0,16.0,28.0
2018,27115,27.0,18.0,45.0
2018,27119,5.0,2.0,7.0
2018,27123,77.0,32.0,109.0
2018,27131,6.0,4.0,10.0
2018,27135,3.0,2.0,5.0
2018,27137,52.0,30.0,82.0
2018,27139,11.0,11.0,22.0
2018,27141,29.0,13.0,42.0
2018,27145,22.0,14.0,36.0
2018,27153,7.0,5.0,12.0
2018,27159,5.0,6.0,11.0
2018,27163,64.0,26.0,90.0
2018,27169,11.0,16.0,27.0
2018,27171,13.0,15.0,28.0
2018,32003,4.0,5.0,9.0
2018,33001,29.0,12.0,41.0
2018,33003,44.0,29.0,73.0
2018,33005,31.0,7.0,38.0
2018,33009,62.0,19.0,81.0
2018,33011,235.0,160.0,395.0
2018,33013,135.0,55.0,190.0
2018,33015,208.0,143.0,351.0
2018,33017,119.0,51.0,170.0
2018,33019,23.0,10.0,33.0
2018,34001,38.0,37.0,75.0
2018,34003,156.0,76.0,232.0
2018,34005,142.0,44.0,186.0
2018,34007,135.0,22.0,157.0
2018,34009,22.0,9.0,31.0
2018,34011,56.0,25.0,81.0
2018,34013,130.0,37.0,167.0
2018,34015,85.0,24.0,109.0
