Year,FIPS,0-19,20+,Suppressed,Unknown,Total
2018,54103,0.0,0.0,6.0,0.0,6.0
2018,55001,0.0,0.0,6.0,0.0,6.0
2018,55005,0.0,5.0,6.0,0.0,11.0
2018,55009,20.0,57.0,0.0,0.0,77.0
2018,55013,0.0,0.0,6.0,0.0,6.0
2018,55015,0.0,0.0,6.0,0.0,6.0
2018,55017,0.0,11.0,4.0,0.0,15.0
2018,55019,0.0,0.0,8.0,0.0,8.0
2018,55021,0.0,18.0,2.0,0.0,20.0
2018,55023,0.0,0.0,5.0,0.0,5.0
2018,55025,30.0,109.0,0.0,0.0,139.0
2018,55027,0.0,28.0,3.0,0.0,31.0
2018,55029,0.0,0.0,9.0,0.0,9.0
2018,55031,0.0,0.0,10.0,0.0,10.0
2018,55033,6.0,11.0,2.0,0.0,19.0
2018,55035,6.0,20.0,3.0,0.0,29.0
2018,55039,0.0,18.0,4.0,0.0,22.0
2018,55043,0.0,7.0,4.0,0.0,11.0
2018,55049,0.0,0.0,5.0,0.0,5.0
2018,55053,0.0,0.0,5.0,0.0,5.0
2018,55055,0.0,6.0,7.0,0.0,13.0
2018,55057,0.0,0.0,5.0,0.0,5.0
2018,55059,0.0,47.0,7.0,0.0,54.0
2018,55063,0.0,28.0,6.0,0.0,34.0
2018,55071,0.0,10.0,6.0,0.0,16.0
2018,55073,0.0,19.0,5.0,0.0,24.0
2018,55075,0.0,12.0,3.0,0.0,15.0
2018,55077,0.0,5.0,6.0,0.0,11.0
2018,55079,137.0,532.0,0.0,0.0,669.0
2018,55081,0.0,7.0,3.0,0.0,10.0
2018,55083,0.0,6.0,5.0,0.0,11.0
2018,55085,0.0,0.0,6.0,0.0,6.0
2018,55087,0.0,29.0,6.0,0.0,35.0
2018,55089,0.0,7.0,3.0,0.0,10.0
2018,55093,0.0,0.0,7.0,0.0,7.0
2018,55095,0.0,11.0,2.0,0.0,13.0
2018,55097,0.0,15.0,4.0,0.0,19.0
2018,55099,0.0,0.0,5.0,0.0,5.0
2018,55101,22.0,61.0,0.0,0.0,83.0
2018,55103,0.0,0.0,7.0,0.0,7.0
2018,55105,6.0,37.0,3.0,0.0,46.0
2018,55107,0.0,0.0,5.0,0.0,5.0
2018,55109,0.0,11.0,6.0,0.0,17.0
2018,55111,6.0,22.0,4.0,0.0,32.0
2018,55115,0.0,0.0,9.0,0.0,9.0
2018,55117,5.0,16.0,1.0,0.0,22.0
2018,55119,0.0,0.0,5.0,0.0,5.0
2018,55121,0.0,6.0,4.0,0.0,10.0
2018,55123,0.0,0.0,8.0,0.0,8.0
2018,55125,0.0,0.0,7.0,0.0,7.0
2018,55127,0.0,6.0,6.0,0.0,12.0
2018,55129,0.0,0.0,6.0,0.0,6.0
2018,55131,0.0,11.0,5.0,0.0,16.0
2018,55133,18.0,46.0,0.0,0.0,64.0
2018,55135,0.0,6.0,6.0,0.0,12.0
2018,55137,0.0,0.0,7.0,0.0,7.0
2018,55139,8.0,35.0,3.0,0.0,46.0
2018,55141,9.0,6.0,0.0,0.0,15.0
2019,01049,0.0,5.0,0.0,0.0,5.0
2019,01089,0.0,5.0,0.0,0.0,5.0
2019,01125,0.0,5.0,2.0,0.0,7.0
2019,06001,0.0,15.0,2.0,0.0,17.0
2019,06045,0.0,10.0,1.0,0.0,11.0
2019,06075,0.0,12.0,2.0,0.0,14.0
2019,06087,0.0,13.0,1.0,0.0,14.0
2019,06097,0.0,5.0,5.0,0.0,10.0
2019,06107,0.0,8.0,0.0,0.0,8.0
2019,09001,47.0,145.0,2.0,0.0,194.0
2019,09003,25.0,107.0,0.0,0.0,132.0
2019,09005,27.0,89.0,0.0,0.0,116.0
2019,09007,24.0,95.0,0.0,0.0,119.0
2019,09009,46.0,165.0,0.0,0.0,211.0
2019,09011,45.0,209.0,0.0,0.0,254.0
2019,09013,24.0,83.0,0.0,0.0,107.0
2019,09015,19.0,74.0,0.0,0.0,93.0
2019,10001,12.0,66.0,1.0,0.0,79.0
2019,10003,44.0,360.0,3.0,0.0,407.0
2019,10005,14.0,114.0,2.0,0.0,130.0
2019,11001,7.0,90.0,3.0,0.0,100.0
2019,12011,0.0,7.0,0.0,0.0,7.0
2019,12061,0.0,14.0,2.0,0.0,16.0
2019,12071,0.0,15.0,1.0,0.0,16.0
2019,12099,0.0,17.0,1.0,0.0,18.0
2019,12103,0.0,17.0,2.0,0.0,19.0
2019,12115,0.0,5.0,1.0,0.0,6.0
2019,17019,0.0,0.0,5.0,0.0,5.0
2019,17031,24.0,72.0,0.0,0.0,96.0
2019,17037,0.0,8.0,2.0,0.0,10.0
2019,17043,6.0,30.0,3.0,0.0,39.0
2019,17085,0.0,11.0,1.0,0.0,12.0
2019,17089,5.0,5.0,5.0,0.0,15.0
2019,17097,6.0,41.0,4.0,0.0,51.0
2019,17099,0.0,0.0,5.0,0.0,5.0
2019,17111,6.0,25.0,3.0,0.0,34.0
2019,17113,0.0,0.0,5.0,0.0,5.0
2019,17143,0.0,5.0,3.0,0.0,8.0
2019,17161,0.0,0.0,8.0,0.0,8.0
2019,17197,0.0,18.0,4.0,0.0,22.0
2019,17201,5.0,10.0,0.0,0.0,15.0
2019,18039,0.0,0.0,5.0,0.0,5.0
2019,18057,0.0,0.0,5.0,0.0,5.0
2019,18073,0.0,0.0,6.0,0.0,6.0
2019,18091,0.0,5.0,4.0,0.0,9.0
2019,18097,0.0,0.0,5.0,0.0,5.0
2019,18127,0.0,9.0,2.0,0.0,11.0
2019,18141,8.0,5.0,6.0,0.0,19.0
2019,19011,0.0,0.0,5.0,0.0,5.0
2019,19013,0.0,0.0,5.0,0.0,5.0
2019,19043,0.0,12.0,5.0,0.0,17.0
2019,19049,0.0,0.0,7.0,0.0,7.0
2019,19061,5.0,23.0,2.0,0.0,30.0
2019,19097,0.0,0.0,6.0,0.0,6.0
2019,19103,15.0,41.0,1.0,0.0,57.0
2019,19113,5.0,32.0,3.0,0.0,40.0
2019,19153,0.0,19.0,3.0,0.0,22.0
2019,19163,0.0,9.0,0.0,0.0,9.0
2019,19179,0.0,0.0,6.0,0.0,6.0
2019,19181,0.0,0.0,5.0,0.0,5.0
2019,19191,0.0,0.0,6.0,0.0,6.0
2019,23001,22.0,76.0,0.0,0.0,98.0
2019,23005,52.0,302.0,0.0,0.0,354.0
2019,23007,0.0,33.0,6.0,0.0,39.0
2019,23009,40.0,152.0,0.0,0.0,192.0
2019,23011,62.0,215.0,0.0,0.0,277.0
2019,23013,28.0,204.0,0.0,0.0,232.0
2019,23015,29.0,103.0,0.0,0.0,132.0
2019,23017,15.0,73.0,0.0,0.0,88.0
2019,23019,19.0,92.0,0.0,0.0,111.0
2019,23023,20.0,63.0,0.0,0.0,83.0
2019,23025,6.0,58.0,4.0,0.0,68.0
2019,23027,19.0,124.0,0.0,0.0,143.0
2019,23029,6.0,23.0,2.0,0.0,31.0
2019,23031,60.0,252.0,0.0,0.0,312.0
2019,24001,21.0,49.0,0.0,0.0,70.0
2019,24003,37.0,73.0,0.0,0.0,110.0
2019,24005,25.0,113.0,0.0,0.0,138.0
2019,24009,7.0,40.0,2.0,0.0,49.0
2019,24011,0.0,10.0,2.0,0.0,12.0
2019,24013,22.0,147.0,0.0,0.0,169.0
2019,24015,5.0,55.0,1.0,0.0,61.0
2019,24017,0.0,11.0,1.0,0.0,12.0
2019,24021,31.0,95.0,0.0,0.0,126.0
2019,24023,8.0,17.0,1.0,0.0,26.0
2019,24025,28.0,112.0,0.0,0.0,140.0
2019,24027,39.0,76.0,0.0,0.0,115.0
2019,24029,0.0,18.0,2.0,0.0,20.0
2019,24031,29.0,105.0,0.0,0.0,134.0
2019,24033,0.0,18.0,4.0,0.0,22.0
2019,24035,7.0,35.0,2.0,0.0,44.0
2019,24037,0.0,33.0,4.0,0.0,37.0
2019,24039,0.0,5.0,0.0,0.0,5.0
2019,24041,0.0,16.0,3.0,0.0,19.0
2019,24043,0.0,29.0,7.0,0.0,36.0
2019,24045,0.0,9.0,3.0,0.0,12.0
2019,24047,0.0,11.0,3.0,0.0,14.0
2019,24510,13.0,28.0,0.0,0.0,41.0
2019,26005,0.0,13.0,0.0,0.0,13.0
2019,26015,0.0,7.0,1.0,0.0,8.0
2019,26021,5.0,21.0,2.0,0.0,28.0
2019,26025,0.0,11.0,3.0,0.0,14.0
2019,26027,0.0,9.0,1.0,0.0,10.0
2019,26041,0.0,6.0,1.0,0.0,7.0
2019,26043,6.0,33.0,4.0,0.0,43.0
2019,26055,0.0,0.0,5.0,0.0,5.0
2019,26065,0.0,6.0,0.0,0.0,6.0
2019,26077,19.0,38.0,0.0,0.0,57.0
2019,26081,0.0,15.0,1.0,0.0,16.0
2019,26099,0.0,5.0,0.0,0.0,5.0
2019,26103,0.0,5.0,0.0,0.0,5.0
2019,26105,0.0,7.0,2.0,0.0,9.0
2019,26109,0.0,14.0,3.0,0.0,17.0
2019,26121,0.0,7.0,0.0,0.0,7.0
2019,26125,0.0,11.0,2.0,0.0,13.0
2019,26139,0.0,20.0,3.0,0.0,23.0
2019,26161,5.0,5.0,7.0,0.0,17.0
2019,26163,0.0,6.0,0.0,0.0,6.0
2019,27001,0.0,25.0,7.0,0.0,32.0
2019,27003,29.0,73.0,0.0,0.0,102.0
2019,27005,0.0,7.0,9.0,0.0,16.0
2019,27007,16.0,24.0,0.0,0.0,40.0
2019,27009,0.0,0.0,11.0,0.0,11.0
2019,27017,0.0,14.0,6.0,0.0,20.0
2019,27019,0.0,8.0,2.0,0.0,10.0
2019,27021,11.0,40.0,0.0,0.0,51.0
2019,27025,0.0,18.0,6.0,0.0,24.0
2019,27027,0.0,0.0,5.0,0.0,5.0
2019,27029,0.0,0.0,5.0,0.0,5.0
2019,27035,24.0,74.0,0.0,0.0,98.0
2019,27037,18.0,77.0,0.0,0.0,95.0
2019,27041,0.0,6.0,3.0,0.0,9.0
2019,27045,0.0,8.0,2.0,0.0,10.0
2019,27049,5.0,17.0,1.0,0.0,23.0
2019,27053,43.0,160.0,0.0,0.0,203.0
2019,27055,0.0,16.0,3.0,0.0,19.0
2019,27057,5.0,21.0,3.0,0.0,29.0
2019,27059,0.0,18.0,4.0,0.0,22.0
2019,27061,6.0,43.0,2.0,0.0,51.0
2019,27065,0.0,0.0,6.0,0.0,6.0
2019,27067,0.0,0.0,5.0,0.0,5.0
2019,27075,0.0,0.0,6.0,0.0,6.0
2019,27095,0.0,0.0,12.0,0.0,12.0
2019,27097,0.0,16.0,5.0,0.0,21.0
2019,27099,0.0,0.0,5.0,0.0,5.0
2019,27109,5.0,30.0,0.0,0.0,35.0
2019,27111,0.0,15.0,5.0,0.0,20.0
2019,27113,0.0,0.0,6.0,0.0,6.0
2019,27115,0.0,27.0,4.0,0.0,31.0
2019,27119,0.0,0.0,7.0,0.0,7.0
2019,27123,21.0,102.0,0.0,0.0,123.0
2019,27131,0.0,0.0,6.0,0.0,6.0
2019,27137,13.0,63.0,0.0,0.0,76.0
2019,27139,6.0,10.0,1.0,0.0,17.0
2019,27141,12.0,28.0,0.0,0.0,40.0
2019,27145,7.0,19.0,1.0,0.0,27.0
2019,27147,0.0,0.0,6.0,0.0,6.0
2019,27153,0.0,0.0,8.0,0.0,8.0
2019,27157,0.0,0.0,6.0,0.0,6.0
2019,27159,0.0,0.0,5.0,0.0,5.0
2019,27163,8.0,68.0,2.0,0.0,78.0
2019,27169,0.0,17.0,3.0,0.0,20.0
2019,27171,6.0,19.0,2.0,0.0,27.0
2019,31055,0.0,0.0,5.0,0.0,5.0
2019,32003,0.0,10.0,1.0,0.0,11.0
2019,33001,11.0,61.0,0.0,0.0,72.0
2019,33003,13.0,82.0,1.0,0.0,96.0
2019,33005,14.0,61.0,0.0,0.0,75.0
2019,33007,0.0,9.0,1.0,0.0,10.0
2019,33009,21.0,98.0,0.0,0.0,119.0
2019,33011,63.0,356.0,0.0,0.0,419.0
2019,33013,58.0,191.0,1.0,0.0,250.0
2019,33015,78.0,337.0,0.0,0.0,415.0
2019,33017,26.0,133.0,0.0,0.0,159.0
2019,33019,18.0,56.0,0.0,0.0,74.0
2019,34001,11.0,82.0,1.0,0.0,94.0
2019,34003,30.0,166.0,0.0,0.0,196.0
2019,34005,46.0,188.0,0.0,0.0,234.0
2019,34007,9.0,71.0,0.0,0.0,80.0
2019,34009,0.0,22.0,4.0,0.0,26.0
2019,34011,10.0,53.0,0.0,0.0,63.0
2019,34013,28.0,85.0,0.0,0.0,113.0
2019,34015,10.0,126.0,4.0,0.0,140.0
2019,34017,0.0,17.0,7.0,0.0,24.0
2019,34019,54.0,285.0,0.0,0.0,339.0
2019,34021,29.0,157.0,0.0,0.0,186.0
2019,34023,34.0,137.0,0.0,0.0,171.0
2019,34025,56.0,312.0,0.0,0.0,368.0
2019,34027,68.0,357.0,0.0,0.0,425.0
2019,34029,44.0,181.0,0.0,0.0,225.0
2019,34031,30.0,102.0,0.0,0.0,132.0
2019,34033,0.0,41.0,5.0,0.0,46.0
2019,34035,38.0,162.0,0.0,0.0,200.0
2019,34037,35.0,216.0,0.0,0.0,251.0
2019,34039,5.0,55.0,2.0,0.0,62.0
2019,34041,22.0,220.0,0.0,0.0,242.0
2019,35001,0.0,5.0,0.0,0.0,5.0
2019,36001,34.0,109.0,0.0,0.0,143.0
2019,36003,5.0,0.0,9.0,0.0,14.0
2019,36005,0.0,22.0,3.0,0.0,25.0
2019,36007,19.0,57.0,0.0,0.0,76.0
2019,36009,22.0,29.0,0.0,0.0,51.0
2019,36011,11.0,25.0,0.0,0.0,36.0
2019,36013,0.0,26.0,5.0,0.0,31.0
2019,36015,0.0,0.0,8.0,0.0,8.0
2019,36017,0.0,26.0,3.0,0.0,29.0
2019,36019,14.0,47.0,0.0,0.0,61.0
2019,36021,33.0,155.0,0.0,0.0,188.0
2019,36023,31.0,61.0,0.0,0.0,92.0
2019,36025,10.0,38.0,2.0,0.0,50.0
2019,36027,52.0,223.0,0.0,0.0,275.0
2019,36029,11.0,18.0,2.0,0.0,31.0
2019,36031,5.0,30.0,1.0,0.0,36.0
2019,36033,17.0,51.0,0.0,0.0,68.0
2019,36035,10.0,65.0,3.0,0.0,78.0
2019,36037,0.0,11.0,3.0,0.0,14.0
2019,36039,16.0,64.0,3.0,0.0,83.0
2019,36043,5.0,39.0,2.0,0.0,46.0
2019,36045,7.0,21.0,3.0,0.0,31.0
2019,36047,104.0,177.0,0.0,0.0,281.0
2019,36049,12.0,31.0,0.0,0.0,43.0
2019,36051,8.0,31.0,4.0,0.0,43.0
2019,36053,19.0,63.0,0.0,0.0,82.0
2019,36055,0.0,32.0,5.0,0.0,37.0
2019,36057,19.0,38.0,0.0,0.0,57.0
2019,36059,0.0,24.0,5.0,0.0,29.0
2019,36061,39.0,247.0,0.0,0.0,286.0
2019,36065,5.0,21.0,3.0,0.0,29.0
2019,36067,0.0,33.0,5.0,0.0,38.0
2019,36069,5.0,29.0,3.0,0.0,37.0
2019,36071,30.0,83.0,2.0,0.0,115.0
2019,36073,0.0,0.0,6.0,0.0,6.0
2019,36075,16.0,24.0,0.0,0.0,40.0
2019,36077,13.0,77.0,0.0,0.0,90.0
2019,36079,23.0,98.0,0.0,0.0,121.0
2019,36081,8.0,102.0,1.0,0.0,111.0
2019,36083,25.0,144.0,1.0,0.0,170.0
2019,36085,6.0,43.0,4.0,0.0,53.0
2019,36087,21.0,27.0,0.0,0.0,48.0
2019,36089,25.0,63.0,0.0,0.0,88.0
2019,36091,20.0,106.0,0.0,0.0,126.0
2019,36093,0.0,21.0,1.0,0.0,22.0
2019,36095,16.0,61.0,1.0,0.0,78.0
2019,36097,0.0,35.0,4.0,0.0,39.0
2019,36099,5.0,19.0,3.0,0.0,27.0
2019,36101,6.0,17.0,0.0,0.0,23.0
2019,36103,24.0,127.0,0.0,0.0,151.0
2019,36105,8.0,15.0,3.0,0.0,26.0
2019,36107,6.0,21.0,3.0,0.0,30.0
2019,36109,17.0,38.0,0.0,0.0,55.0
2019,36111,26.0,113.0,0.0,0.0,139.0
2019,36113,12.0,41.0,0.0,0.0,53.0
2019,36115,8.0,36.0,3.0,0.0,47.0
2019,36117,7.0,41.0,0.0,0.0,48.0
2019,36119,21.0,58.0,0.0,0.0,79.0
2019,36121,0.0,10.0,1.0,0.0,11.0
2019,36123,0.0,9.0,5.0,0.0,14.0
2019,37005,0.0,7.0,5.0,0.0,12.0
2019,37009,5.0,32.0,2.0,0.0,39.0
2019,37013,0.0,0.0,5.0,0.0,5.0
2019,37021,0.0,20.0,6.0,0.0,26.0
2019,37031,0.0,0.0,5.0,0.0,5.0
2019,37035,0.0,0.0,7.0,0.0,7.0
2019,37049,0.0,5.0,0.0,0.0,5.0
2019,37051,0.0,13.0,0.0,0.0,13.0
2019,37063,0.0,0.0,8.0,0.0,8.0
2019,37067,0.0,17.0,4.0,0.0,21.0
2019,37119,0.0,0.0,5.0,0.0,5.0
2019,37127,0.0,0.0,6.0,0.0,6.0
2019,37133,0.0,0.0,5.0,0.0,5.0
2019,37157,0.0,0.0,5.0,0.0,5.0
2019,37169,0.0,8.0,1.0,0.0,9.0
2019,37171,0.0,11.0,1.0,0.0,12.0
2019,37183,0.0,33.0,3.0,0.0,36.0
2019,37189,8.0,12.0,3.0,0.0,23.0
2019,37199,0.0,5.0,5.0,0.0,10.0
2019,38017,0.0,16.0,0.0,0.0,16.0
2019,39013,9.0,15.0,4.0,0.0,28.0
2019,39019,0.0,11.0,4.0,0.0,15.0
2019,39025,0.0,0.0,5.0,0.0,5.0
2019,39029,0.0,0.0,11.0,0.0,11.0
2019,39031,5.0,7.0,6.0,0.0,18.0
2019,39035,0.0,12.0,3.0,0.0,15.0
2019,39041,0.0,0.0,5.0,0.0,5.0
2019,39049,0.0,6.0,10.0,0.0,16.0
2019,39053,0.0,0.0,10.0,0.0,10.0
2019,39059,6.0,16.0,2.0,0.0,24.0
2019,39061,0.0,10.0,4.0,0.0,14.0
2019,39067,5.0,13.0,3.0,0.0,21.0
2019,39075,17.0,5.0,2.0,0.0,24.0
2019,39081,8.0,20.0,4.0,0.0,32.0
2019,39083,7.0,6.0,3.0,0.0,16.0
2019,39089,0.0,20.0,5.0,0.0,25.0
2019,39099,0.0,0.0,5.0,0.0,5.0
2019,39103,0.0,0.0,5.0,0.0,5.0
2019,39113,0.0,0.0,7.0,0.0,7.0
2019,39119,6.0,0.0,4.0,0.0,10.0
2019,39133,0.0,5.0,6.0,0.0,11.0
2019,39145,5.0,0.0,4.0,0.0,9.0
2019,39151,0.0,10.0,8.0,0.0,18.0
2019,39153,0.0,0.0,5.0,0.0,5.0
2019,39155,0.0,0.0,6.0,0.0,6.0
2019,39157,7.0,17.0,3.0,0.0,27.0
2019,41029,0.0,7.0,4.0,0.0,11.0
2019,41033,0.0,6.0,0.0,0.0,6.0
2019,41051,0.0,10.0,1.0,0.0,11.0
2019,41067,0.0,0.0,5.0,0.0,5.0
2019,42001,28.0,70.0,0.0,0.0,98.0
2019,42003,55.0,239.0,0.0,0.0,294.0
2019,42005,16.0,70.0,2.0,0.0,88.0
2019,42007,34.0,116.0,0.0,0.0,150.0
2019,42009,30.0,84.0,0.0,0.0,114.0
2019,42011,41.0,194.0,0.0,0.0,235.0
2019,42013,8.0,34.0,2.0,0.0,44.0
2019,42015,31.0,107.0,0.0,0.0,138.0
2019,42017,61.0,302.0,0.0,0.0,363.0
2019,42019,100.0,288.0,0.0,0.0,388.0
2019,42021,34.0,141.0,0.0,0.0,175.0
2019,42023,0.0,13.0,1.0,0.0,14.0
2019,42025,7.0,43.0,0.0,0.0,50.0
2019,42027,50.0,205.0,0.0,0.0,255.0
2019,42029,136.0,334.0,0.0,0.0,470.0
2019,42031,34.0,107.0,0.0,0.0,141.0
2019,42033,35.0,169.0,0.0,0.0,204.0
2019,42035,6.0,33.0,4.0,0.0,43.0
2019,42037,11.0,42.0,0.0,0.0,53.0
2019,42039,52.0,87.0,0.0,0.0,139.0
2019,42041,47.0,122.0,0.0,0.0,169.0
2019,42043,41.0,145.0,0.0,0.0,186.0
2019,42045,41.0,130.0,0.0,0.0,171.0
2019,42047,17.0,58.0,0.0,0.0,75.0
2019,42049,33.0,109.0,0.0,0.0,142.0
2019,42051,42.0,108.0,0.0,0.0,150.0
2019,42053,0.0,23.0,3.0,0.0,26.0
2019,42055,20.0,45.0,0.0,0.0,65.0
2019,42057,0.0,11.0,2.0,0.0,13.0
2019,42059,14.0,22.0,0.0,0.0,36.0
2019,42061,20.0,65.0,0.0,0.0,85.0
2019,42063,24.0,65.0,0.0,0.0,89.0
2019,42065,34.0,110.0,0.0,0.0,144.0
2019,42067,10.0,10.0,4.0,0.0,24.0
2019,42069,28.0,80.0,0.0,0.0,108.0
2019,42071,73.0,172.0,0.0,0.0,245.0
2019,42073,15.0,81.0,4.0,0.0,100.0
2019,42075,25.0,58.0,0.0,0.0,83.0
2019,42077,45.0,166.0,0.0,0.0,211.0
2019,42079,61.0,138.0,0.0,0.0,199.0
2019,42081,0.0,70.0,8.0,0.0,78.0
2019,42083,25.0,62.0,0.0,0.0,87.0
2019,42085,32.0,112.0,0.0,0.0,144.0
2019,42089,26.0,140.0,0.0,0.0,166.0
2019,42091,90.0,273.0,0.0,0.0,363.0
2019,42093,0.0,6.0,1.0,0.0,7.0
2019,42095,23.0,118.0,0.0,0.0,141.0
2019,42097,6.0,44.0,4.0,0.0,54.0
2019,42099,18.0,37.0,0.0,0.0,55.0
2019,42101,38.0,143.0,0.0,0.0,181.0
2019,42103,13.0,76.0,0.0,0.0,89.0
2019,42105,10.0,36.0,3.0,0.0,49.0
2019,42107,16.0,84.0,0.0,0.0,100.0
2019,42109,0.0,23.0,6.0,0.0,29.0
2019,42111,12.0,60.0,0.0,0.0,72.0
2019,42113,0.0,9.0,0.0,0.0,9.0
2019,42115,17.0,62.0,0.0,0.0,79.0
2019,42117,16.0,47.0,0.0,0.0,63.0
2019,42119,10.0,25.0,4.0,0.0,39.0
2019,42121,69.0,146.0,0.0,0.0,215.0
2019,42123,17.0,69.0,0.0,0.0,86.0
2019,42125,32.0,118.0,0.0,0.0,150.0
2019,42127,18.0,118.0,0.0,0.0,136.0
2019,42129,94.0,341.0,0.0,0.0,435.0
2019,42131,7.0,49.0,1.0,0.0,57.0
2019,42133,67.0,266.0,0.0,0.0,333.0
2019,44001,17.0,42.0,0.0,0.0,59.0
2019,44003,38.0,120.0,0.0,0.0,158.0
2019,44005,20.0,90.0,0.0,0.0,110.0
2019,44007,112.0,291.0,0.0,0.0,403.0
2019,44009,51.0,190.0,0.0,0.0,241.0
2019,45091,0.0,6.0,0.0,0.0,6.0
2019,49035,0.0,5.0,3.0,0.0,8.0
2019,50001,8.0,68.0,4.0,0.0,80.0
2019,50003,21.0,62.0,0.0,0.0,83.0
2019,50005,0.0,19.0,3.0,0.0,22.0
2019,50007,31.0,176.0,0.0,0.0,207.0
2019,50011,7.0,35.0,3.0,0.0,45.0
2019,50013,0.0,23.0,3.0,0.0,26.0
2019,50015,0.0,18.0,3.0,0.0,21.0
2019,50017,0.0,34.0,6.0,0.0,40.0
2019,50021,28.0,156.0,0.0,0.0,184.0
2019,50023,15.0,47.0,0.0,0.0,62.0
2019,50025,38.0,95.0,0.0,0.0,133.0
2019,50027,37.0,124.0,0.0,0.0,161.0
2019,51003,0.0,17.0,3.0,0.0,20.0
2019,51009,0.0,0.0,7.0,0.0,7.0
2019,51013,0.0,0.0,12.0,0.0,12.0
2019,51015,0.0,20.0,5.0,0.0,25.0
2019,51019,0.0,17.0,5.0,0.0,22.0
2019,51023,0.0,7.0,5.0,0.0,12.0
2019,51031,0.0,7.0,3.0,0.0,10.0
2019,51035,11.0,23.0,0.0,0.0,34.0
2019,51041,0.0,10.0,2.0,0.0,12.0
2019,51043,0.0,0.0,8.0,0.0,8.0
2019,51047,0.0,7.0,5.0,0.0,12.0
2019,51059,14.0,98.0,1.0,0.0,113.0
2019,51061,5.0,24.0,3.0,0.0,32.0
2019,51063,0.0,30.0,2.0,0.0,32.0
2019,51065,0.0,0.0,12.0,0.0,12.0
2019,51069,0.0,36.0,6.0,0.0,42.0
2019,51071,0.0,0.0,6.0,0.0,6.0
2019,51077,0.0,0.0,6.0,0.0,6.0
2019,51079,5.0,0.0,2.0,0.0,7.0
2019,51099,0.0,5.0,4.0,0.0,9.0
2019,51107,35.0,126.0,0.0,0.0,161.0
2019,51109,0.0,0.0,5.0,0.0,5.0
2019,51121,5.0,22.0,4.0,0.0,31.0
2019,51137,0.0,0.0,6.0,0.0,6.0
2019,51139,0.0,0.0,7.0,0.0,7.0
2019,51153,7.0,19.0,1.0,0.0,27.0
2019,51155,7.0,19.0,5.0,0.0,31.0
2019,51161,13.0,25.0,0.0,0.0,38.0
2019,51163,0.0,13.0,1.0,0.0,14.0
2019,51165,0.0,13.0,1.0,0.0,14.0
2019,51171,0.0,10.0,11.0,0.0,21.0
2019,51173,0.0,0.0,6.0,0.0,6.0
2019,51177,0.0,0.0,5.0,0.0,5.0
2019,51179,0.0,10.0,3.0,0.0,13.0
2019,51187,0.0,17.0,5.0,0.0,22.0
2019,51197,5.0,18.0,0.0,0.0,23.0
2019,51510,0.0,17.0,1.0,0.0,18.0
2019,51540,0.0,7.0,6.0,0.0,13.0
2019,51550,0.0,0.0,5.0,0.0,5.0
2019,51640,0.0,5.0,4.0,0.0,9.0
2019,51660,0.0,0.0,5.0,0.0,5.0
2019,51680,0.0,12.0,1.0,0.0,13.0
2019,51760,0.0,9.0,0.0,0.0,9.0
2019,51770,9.0,9.0,3.0,0.0,21.0
2019,51790,0.0,0.0,5.0,0.0,5.0
2019,51810,0.0,12.0,1.0,0.0,13.0
2019,51840,0.0,0.0,12.0,0.0,12.0
2019,53033,0.0,18.0,0.0,0.0,18.0
2019,54001,0.0,6.0,3.0,0.0,9.0
2019,54003,0.0,23.0,0.0,0.0,23.0
2019,54005,0.0,7.0,2.0,0.0,9.0
2019,54011,56.0,112.0,0.0,0.0,168.0
2019,54025,0.0,11.0,5.0,0.0,16.0
2019,54027,0.0,18.0,8.0,0.0,26.0
2019,54029,7.0,10.0,5.0,0.0,22.0
2019,54033,0.0,21.0,5.0,0.0,26.0
2019,54037,16.0,25.0,0.0,0.0,41.0
2019,54039,0.0,7.0,5.0,0.0,12.0
2019,54049,0.0,0.0,12.0,0.0,12.0
2019,54055,0.0,6.0,7.0,0.0,13.0
2019,54057,0.0,7.0,6.0,0.0,13.0
2019,54059,6.0,20.0,0.0,0.0,26.0
2019,54061,16.0,46.0,1.0,0.0,63.0
2019,54063,0.0,0.0,5.0,0.0,5.0
2019,54065,0.0,0.0,7.0,0.0,7.0
2019,54069,0.0,0.0,7.0,0.0,7.0
2019,54077,0.0,6.0,4.0,0.0,10.0
2019,54081,0.0,10.0,8.0,0.0,18.0
2019,54083,0.0,0.0,5.0,0.0,5.0
2019,54097,0.0,20.0,5.0,0.0,25.0
2019,54103,0.0,13.0,5.0,0.0,18.0
2019,55001,5.0,36.0,4.0,0.0,45.0
2019,55005,0.0,16.0,5.0,0.0,21.0
2019,55007,0.0,11.0,1.0,0.0,12.0
2019,55009,12.0,64.0,3.0,0.0,79.0
2019,55011,0.0,8.0,4.0,0.0,12.0
2019,55013,8.0,25.0,2.0,0.0,35.0
2019,55015,0.0,8.0,6.0,0.0,14.0
2019,55017,10.0,26.0,0.0,0.0,36.0
2019,55021,10.0,37.0,0.0,0.0,47.0
2019,55023,0.0,17.0,6.0,0.0,23.0
2019,55025,33.0,111.0,0.0,0.0,144.0
2019,55027,0.0,8.0,8.0,0.0,16.0
2019,55029,0.0,27.0,6.0,0.0,33.0
2019,55031,10.0,42.0,0.0,0.0,52.0
2019,55033,0.0,9.0,6.0,0.0,15.0
2019,55035,19.0,48.0,0.0,0.0,67.0
